,quote_number,gender,agecat,date_of_birth,credit_score,area,traffic_index,veh_age,veh_body,veh_value,age,has_claim,prob_noclaim,prob_claim
234,68089108,M,5.0,11/4/1957,785.0,B,130.2,4,HBACK,0.748,61,0,0.7169155299315011,0.2830844700684989
235,75657253,F,6.0,3/21/1948,811.0,D,126.8,1,SEDAN,2.079,70,0,0.7953649541193821,0.20463504588061793
236,51892048,M,5.0,8/5/1951,530.0,B,120.2,4,HBACK,0.902,67,1,0.33904154831208877,0.6609584516879112
237,40193084,F,5.0,10/1/1959,736.0,A,49.0,3,HBACK,0.836,59,0,0.814012281648035,0.18598771835196506
238,21786886,F,5.0,2/19/1957,784.0,E,49.5,2,HBACK,1.342,61,0,0.8646058386341042,0.13539416136589574
239,97989041,F,5.0,6/20/1953,769.0,B,114.8,4,HBACK,0.902,65,0,0.7256703885690912,0.27432961143090884
241,48204500,F,3.0,9/28/1971,436.0,A,91.0,1,SEDAN,2.519,47,1,0.27497040410042595,0.725029595899574
242,63827188,F,5.0,12/18/1951,765.0,D,133.4,2,STNWG,7.084,67,0,0.568594701338268,0.431405298661732
243,70693806,F,4.0,4/25/1960,682.0,A,45.7,2,SEDAN,2.277,58,0,0.7473820452864974,0.2526179547135025
244,80881035,F,6.0,10/28/1948,818.0,D,127.7,3,HBACK,0.869,70,0,0.7884000594779736,0.21159994052202635
245,84366296,F,2.0,7/18/1984,513.0,D,99.0,3,STNWG,1.738,34,1,0.32589483323364754,0.6741051667663525
246,58940969,F,5.0,12/2/1955,838.0,C,145.5,3,SEDAN,0.869,63,0,0.7759956098525382,0.22400439014746176
247,79788941,F,5.0,4/27/1958,730.0,B,114.9,4,UTE,1.221,60,0,0.6567851020826767,0.34321489791732335
248,49131626,M,3.0,12/9/1975,621.0,B,125.6,3,SEDAN,1.166,43,1,0.4625386998938199,0.5374613001061801
249,26839896,M,2.0,3/5/1986,653.0,C,148.5,2,SEDAN,2.321,32,1,0.4413187412202947,0.5586812587797053
250,13768968,F,3.0,3/8/1979,764.0,E,63.0,4,SEDAN,0.77,39,0,0.79019753591607,0.20980246408393002
251,76122078,M,2.0,2/10/1985,344.0,B,120.1,4,STNWG,2.002,33,1,0.09910484225411953,0.9008951577458805
252,38942394,M,6.0,9/14/1949,746.0,E,39.0,3,SEDAN,1.045,69,0,0.8408894297081939,0.15911057029180614
253,76689872,M,1.0,6/13/1995,520.0,C,145.5,2,HBACK,1.826,23,1,0.2529480167194127,0.7470519832805873
254,72562185,F,2.0,10/14/1981,666.0,C,127.5,4,STNWG,1.111,37,1,0.49957088858875154,0.5004291114112485
255,43051425,M,4.0,3/5/1962,798.0,A,80.1,4,HDTOP,1.166,56,0,0.8063282254198836,0.19367177458011642
256,69981406,F,4.0,3/25/1960,731.0,C,144.0,3,HBACK,2.046,58,0,0.5937009957238399,0.40629900427616006
257,62458533,M,4.0,10/5/1964,748.0,C,105.0,4,SEDAN,0.605,54,0,0.7124184011594464,0.28758159884055357
258,26104725,F,4.0,4/23/1968,769.0,B,105.1,1,HBACK,1.749,50,0,0.7730683114486085,0.22693168855139145
259,96846312,F,5.0,7/6/1952,720.0,F,132.0,4,HBACK,0.748,66,0,0.6229231549665841,0.37707684503341593
260,98803961,F,2.0,4/20/1986,447.0,B,98.7,4,SEDAN,1.21,32,1,0.22717687359330951,0.7728231264066905
261,85159928,M,2.0,9/12/1986,699.0,A,84.7,2,UTE,3.685,32,0,0.6291459883004568,0.37085401169954324
262,58355135,F,3.0,6/15/1972,362.0,E,15.0,1,STNWG,4.741,46,1,0.26994228935452114,0.7300577106454789
263,42477313,M,4.0,3/29/1963,683.0,A,92.4,4,HBACK,0.473,55,0,0.6489811889221304,0.3510188110778696
264,15762880,F,4.0,11/14/1961,563.0,A,89.0,2,HBACK,1.386,57,1,0.4924934889411712,0.5075065110588288
265,67038698,F,2.0,11/8/1980,360.0,A,83.9,2,STNWG,3.256,38,1,0.16101978088351165,0.8389802191164883
266,73576553,F,4.0,11/9/1966,637.0,A,74.2,1,HBACK,2.343,52,0,0.6415287793328673,0.35847122066713266
267,62225212,M,3.0,9/16/1979,433.0,A,69.2,3,SEDAN,1.243,39,1,0.2908178693780856,0.7091821306219144
268,31795991,F,4.0,9/5/1966,693.0,A,120.3,4,HBACK,0.99,52,0,0.5834109093137734,0.4165890906862267
269,75393455,M,2.0,8/18/1984,585.0,F,116.0,4,STNWG,2.123,34,1,0.3623168482642585,0.6376831517357415
270,92882082,M,2.0,10/13/1985,650.0,A,87.6,4,SEDAN,0.407,33,0,0.5839390004521905,0.41606099954780945
271,54829324,F,2.0,12/16/1986,750.0,A,105.3,3,SEDAN,1.023,32,0,0.7048839153347743,0.2951160846652256
272,41154120,F,2.0,6/27/1984,611.0,C,88.5,4,SEDAN,0.561,34,0,0.5141132625672903,0.4858867374327097
273,56079663,M,4.0,6/19/1960,760.0,A,77.4,2,TRUCK,3.817,58,0,0.7540496644513109,0.24595033554868906
274,44601507,F,2.0,11/14/1984,648.0,A,99.0,2,STNWG,2.97,34,0,0.5356533427009419,0.4643466572990581
275,46733776,M,2.0,9/1/1987,551.0,A,77.0,1,RDSTR,4.037,31,1,0.42020479642357933,0.5797952035764207
276,80494317,M,1.0,1/31/1990,556.0,C,133.5,3,STNWG,2.651,28,1,0.28725354604287556,0.7127464539571244
277,90568247,F,2.0,4/10/1983,764.0,C,100.5,3,HBACK,0.858,35,0,0.7397667450267624,0.26023325497323757
278,71936694,M,6.0,7/10/1949,348.0,A,80.1,3,STNWG,1.386,69,1,0.1926170528792055,0.8073829471207945
279,41291469,F,4.0,12/1/1967,757.0,E,21.0,2,SEDAN,1.98,51,0,0.861129051299194,0.13887094870080594
280,48412152,M,4.0,1/6/1966,768.0,A,94.2,1,STNWG,5.17,52,0,0.718031546626194,0.28196845337380605
281,73998281,F,2.0,4/19/1986,622.0,C,112.5,4,HBACK,0.374,32,1,0.4775655963560287,0.5224344036439713
282,14652848,F,1.0,12/29/1999,639.0,A,118.9,3,STNWG,2.816,19,1,0.43127526347534506,0.5687247365246549
283,90216457,M,3.0,6/5/1976,622.0,F,116.0,4,HDTOP,1.639,42,1,0.44478477180794573,0.5552152281920543
284,64315874,F,4.0,3/8/1966,691.0,A,80.1,1,TRUCK,1.881,52,0,0.7191117633278962,0.28088823667210383
285,33869489,F,2.0,10/3/1984,645.0,D,75.3,4,HBACK,0.473,34,0,0.603853841690462,0.39614615830953803
286,43616099,F,2.0,2/13/1985,690.0,C,138.0,4,STNWG,1.342,33,0,0.5026453609381872,0.49735463906181276
287,90779281,F,4.0,9/6/1967,599.0,D,122.2,3,HBACK,1.012,51,1,0.4484876264675104,0.5515123735324896
288,10236775,F,2.0,5/27/1988,321.0,C,103.5,3,SEDAN,1.078,30,1,0.11953491500359237,0.8804650849964076
289,34051323,M,5.0,6/1/1952,702.0,B,139.1,4,HBACK,0.429,66,0,0.586692007916416,0.413307992083584
290,16185235,F,5.0,1/12/1959,779.0,A,53.6,2,SEDAN,1.584,59,0,0.8510541664554154,0.14894583354458457
291,35757583,F,1.0,8/7/1999,619.0,D,98.9,1,UTE,3.487,19,1,0.4815233040837029,0.5184766959162971
292,85960067,M,4.0,12/28/1961,661.0,B,138.3,2,SEDAN,2.156,57,0,0.5148208831650207,0.4851791168349793
293,94226425,F,3.0,2/10/1971,627.0,E,42.0,1,STNWG,4.378,47,0,0.6372999798139086,0.3627000201860914
294,39351703,F,2.0,6/23/1984,616.0,F,64.0,3,STNWG,1.265,34,0,0.5878549973043313,0.41214500269566867
295,12578797,F,6.0,5/8/1942,848.0,C,121.5,3,PANVN,3.146,76,0,0.7924263245030885,0.20757367549691155
296,76970092,F,3.0,5/19/1978,750.0,D,43.9,3,HBACK,1.672,40,0,0.8064957043269174,0.19350429567308253
297,35975125,M,4.0,6/5/1961,677.0,C,106.5,4,MCARA,0.0,57,0,0.6232662281549054,0.3767337718450946
298,23123165,F,5.0,8/9/1958,525.0,C,141.0,1,SEDAN,2.167,60,1,0.3204435808838987,0.6795564191161013
299,58210096,M,3.0,9/11/1979,660.0,C,148.5,1,HBACK,1.8139,39,0,0.5039316107860392,0.49606838921396074
300,59014266,F,4.0,3/12/1967,625.0,F,180.0,4,STNWG,1.771,51,1,0.3120572705450758,0.6879427294549242
301,12191580,F,3.0,10/8/1972,622.0,B,120.1,2,SEDAN,1.584,46,1,0.4966396085174988,0.5033603914825012
302,55821723,F,4.0,5/2/1965,766.0,B,128.4,1,HBACK,1.716,53,0,0.7309383321774373,0.2690616678225627
303,18031911,M,1.0,8/30/1992,613.0,F,152.0,4,UTE,2.277,26,1,0.3136016814662209,0.6863983185337791
304,36739187,F,5.0,9/5/1958,833.0,C,144.0,3,SEDAN,1.045,60,0,0.7664041814515242,0.23359581854847575
305,69520000,F,2.0,12/9/1981,599.0,F,114.0,3,STNWG,3.124,37,1,0.39088694231096344,0.6091130576890366
306,71684000,M,4.0,8/4/1968,810.0,A,112.1,3,HBACK,0.924,50,0,0.7870005673632869,0.2129994326367131
307,10686736,F,4.0,4/29/1969,633.0,B,120.1,3,SEDAN,1.408,49,1,0.4961723716647609,0.5038276283352391
308,34075602,F,4.0,4/18/1968,646.0,B,138.3,1,HBACK,1.54,50,0,0.5267465609934748,0.47325343900652517
309,43896699,F,4.0,10/21/1965,826.0,C,147.0,2,SEDAN,1.804,53,0,0.7502356329650892,0.24976436703491076
311,51434202,F,5.0,2/24/1950,830.0,C,133.5,1,UTE,3.487,68,0,0.7765373338724705,0.2234626661275295
312,41006836,M,2.0,9/12/1985,598.0,B,134.1,3,SEDAN,1.43,33,1,0.3854764820518157,0.6145235179481843
313,14237861,F,2.0,2/7/1989,644.0,A,73.6,3,HBACK,0.847,29,0,0.6162520149932004,0.38374798500679963
314,65811133,M,2.0,12/7/1987,675.0,D,151.6,2,UTE,3.3,31,1,0.44080062574433365,0.5591993742556663
315,53171375,M,5.0,12/28/1959,748.0,A,79.4,4,HBACK,0.528,59,0,0.7664042915927282,0.2335957084072718
316,59884180,M,4.0,2/24/1966,642.0,D,58.1,3,TRUCK,2.871,52,0,0.6195345624451973,0.3804654375548026
317,16608758,M,4.0,2/13/1961,758.0,C,124.5,3,HBACK,1.045,57,0,0.702671505005396,0.29732849499460406
318,65057230,M,4.0,5/25/1966,724.0,E,79.5,4,STNWG,1.397,52,0,0.7089972134553273,0.29100278654467265
319,64627626,F,4.0,3/6/1961,647.0,C,123.0,3,SEDAN,1.32,57,0,0.5250316287001712,0.47496837129982883
320,19599794,F,4.0,6/7/1968,669.0,A,97.9,2,SEDAN,1.617,50,0,0.6297532054081797,0.3702467945918203
321,33673043,M,3.0,3/2/1970,649.0,A,40.6,4,STNWG,2.189,48,0,0.657538556727127,0.3424614432728729
322,32082052,F,5.0,10/27/1953,780.0,B,90.1,1,HBACK,1.43,65,0,0.8257323831999605,0.17426761680003952
323,59745021,F,5.0,5/8/1954,757.0,B,134.6,3,HBACK,0.869,64,0,0.6923377895917604,0.30766221040823966
324,69480540,F,3.0,11/23/1973,650.0,B,119.6,3,SEDAN,1.265,45,0,0.5249966890643549,0.475003310935645
325,12670434,M,4.0,4/24/1961,598.0,B,110.0,4,HBACK,1.166,57,1,0.45146369630482264,0.5485363036951774
326,38611131,F,4.0,3/26/1962,547.0,A,93.7,4,STNWG,0.451,56,1,0.42559546948604776,0.5744045305139522
327,50577468,F,2.0,10/5/1982,552.0,D,99.3,1,UTE,3.718,36,1,0.38495837134608524,0.6150416286539148
328,90350655,F,4.0,11/16/1963,623.0,A,96.2,2,HBACK,1.914,55,0,0.5572677367337527,0.44273226326624726
329,89430114,M,4.0,8/26/1963,609.0,D,120.6,4,TRUCK,1.694,55,1,0.4267498419871699,0.5732501580128301
330,32837276,M,6.0,11/27/1934,796.0,F,92.0,1,UTE,5.214,84,0,0.7852605718472954,0.21473942815270464
331,67174664,F,5.0,9/20/1956,713.0,A,106.4,4,SEDAN,1.045,62,0,0.6565291778634368,0.34347082213656327
332,69514106,M,5.0,7/29/1958,752.0,D,77.5,3,STNWG,2.717,60,0,0.7490196084318215,0.25098039156817853
333,59260492,F,3.0,7/13/1975,662.0,C,132.0,4,SEDAN,1.32,43,1,0.48335767759591186,0.5166423224040881
334,77327513,M,5.0,9/5/1957,645.0,A,93.5,3,HDTOP,2.915,61,0,0.5511354579428153,0.44886454205718473
335,83252408,F,6.0,4/24/1945,632.0,A,41.5,4,HBACK,0.495,73,0,0.7009135805086233,0.2990864194913767
336,95132005,F,6.0,4/5/1945,834.0,C,135.0,4,SEDAN,0.319,73,0,0.7891908874935473,0.21080911250645273
337,83277971,F,4.0,6/2/1969,775.0,F,98.0,4,HDTOP,1.298,49,0,0.7406971974710668,0.25930280252893323
338,75852316,M,2.0,2/6/1985,678.0,C,145.5,3,STNWG,2.519,33,1,0.4579294140477008,0.5420705859522992
339,80851724,M,2.0,3/27/1980,600.0,B,120.1,3,HBACK,1.012,38,1,0.43924512331094634,0.5607548766890537
340,98000644,F,2.0,11/30/1981,779.0,A,108.2,4,HBACK,1.122,37,0,0.7188872011251422,0.2811127988748579
341,21146079,M,2.0,6/10/1983,689.0,C,124.5,2,SEDAN,1.892,35,0,0.5748361140670106,0.4251638859329894
342,42760534,M,4.0,12/27/1961,687.0,C,147.0,4,SEDAN,0.561,57,0,0.5283996933242228,0.4716003066757773
343,44005957,F,3.0,11/6/1976,621.0,A,70.9,3,HBACK,1.628,42,0,0.5791191902847395,0.4208808097152606
344,74604156,M,3.0,10/16/1975,611.0,E,10.5,3,STNWG,2.277,43,0,0.6823711216930961,0.3176288783069039
345,18105630,M,4.0,2/11/1970,651.0,C,133.5,4,HBACK,0.55,48,1,0.4900150880772518,0.5099849119227482
346,24270334,M,3.0,10/31/1970,589.0,C,145.5,4,SEDAN,1.001,48,1,0.3490877480489777,0.6509122519510223
349,93993672,F,6.0,1/13/1946,743.0,C,121.5,2,SEDAN,1.551,72,0,0.7139789158146024,0.2860210841853977
350,36334591,M,4.0,12/27/1963,315.0,B,138.2,4,HBACK,0.792,55,1,0.08902426706659983,0.9109757329334002
351,64190691,F,5.0,3/3/1954,804.0,A,86.6,4,SEDAN,1.045,64,0,0.8111417067376147,0.18885829326238537
352,98110025,F,4.0,7/26/1964,738.0,D,119.2,3,STNWG,2.112,54,0,0.6543100514324833,0.3456899485675166
353,46425230,F,6.0,4/26/1948,764.0,B,118.7,3,SEDAN,1.771,70,0,0.7182522336563096,0.28174776634369036
354,11285331,M,2.0,3/17/1982,556.0,B,120.1,4,HBACK,1.232,36,1,0.33517473134544173,0.6648252686545583
355,38223180,F,4.0,6/13/1967,666.0,B,133.0,2,SEDAN,1.43,51,0,0.5495766744420241,0.450423325557976
356,69422156,M,5.0,1/24/1951,731.0,F,94.0,4,UTE,0.429,67,0,0.7280323644792275,0.27196763552077247
357,61764828,F,1.0,7/20/1992,670.0,B,107.8,1,HBACK,1.4839,26,0,0.6105732449145947,0.38942675508540525
358,21170015,F,5.0,6/11/1958,811.0,D,102.5,4,SEDAN,0.847,60,0,0.7947866149448553,0.2052133850551448
359,33819494,M,3.0,6/17/1973,845.0,C,84.0,2,SEDAN,1.936,45,0,0.8557214540183429,0.14427854598165718
360,47828837,F,2.0,6/11/1982,481.0,A,59.6,4,STNWG,1.243,36,1,0.353552624340183,0.646447375659817
361,55103679,M,4.0,8/7/1960,832.0,A,51.0,2,MCARA,4.84,58,0,0.8503346812143847,0.14966531878561526
363,18210643,M,3.0,10/19/1971,618.0,C,139.5,1,UTE,2.013,47,1,0.45963308154343285,0.5403669184565671
364,30781766,F,3.0,2/19/1970,658.0,C,133.5,2,HBACK,1.936,48,0,0.5166663544873,0.48333364551269997
365,99971161,M,2.0,5/12/1984,692.0,A,96.3,3,STNWG,2.112,34,0,0.6112313075542988,0.38876869244570117
366,42507969,F,6.0,12/23/1930,346.0,D,125.5,4,SEDAN,0.407,88,1,0.14341175928483552,0.8565882407151645
367,83640767,F,3.0,12/20/1972,799.0,F,100.0,4,SEDAN,0.88,46,0,0.7728911671231304,0.22710883287686956
368,79288261,F,4.0,6/3/1969,717.0,C,145.5,3,SEDAN,1.496,49,0,0.5721978685187452,0.42780213148125484
369,26095855,M,5.0,5/7/1958,833.0,C,141.0,1,SEDAN,1.771,60,0,0.7947800790847057,0.20521992091529428
370,41203703,F,5.0,3/16/1955,805.0,C,123.0,1,STNWG,6.237,63,0,0.6971856087553756,0.3028143912446244
371,16858645,F,5.0,7/6/1954,702.0,A,77.8,4,SEDAN,1.276,64,0,0.6970756825198072,0.30292431748019283
372,94576503,F,2.0,10/23/1988,767.0,C,97.5,4,SEDAN,0.484,30,0,0.7314218004304357,0.2685781995695643
373,78915596,F,3.0,7/18/1976,673.0,C,52.5,4,SEDAN,0.495,42,0,0.7039125219096527,0.29608747809034724
374,44129165,M,2.0,8/24/1982,631.0,B,106.2,2,HBACK,1.133,36,0,0.5458896999795233,0.45411030002047675
375,91110117,M,2.0,2/1/1980,690.0,A,98.1,3,UTE,2.464,38,0,0.5987960189571944,0.4012039810428056
376,33394584,F,4.0,1/1/1968,726.0,E,54.0,1,HBACK,1.617,50,0,0.8095415110796375,0.19045848892036252
377,38420560,F,5.0,1/22/1953,721.0,A,76.4,2,SEDAN,1.617,65,0,0.7614751487964311,0.23852485120356892
378,77536528,F,3.0,7/30/1970,330.0,B,161.9,3,HBACK,1.012,48,1,0.08289166151886229,0.9171083384811377
379,80203777,M,1.0,9/30/1995,602.0,D,117.3,1,STNWG,3.2989,23,1,0.41982240791851355,0.5801775920814864
380,54812284,F,3.0,6/6/1977,632.0,E,81.0,3,STNWG,3.014,41,0,0.532052451806045,0.467947548193955
381,42006776,F,5.0,7/27/1958,646.0,C,145.5,4,STNWG,1.309,60,1,0.44560928413870915,0.5543907158612909
382,69735179,F,3.0,3/27/1974,776.0,B,138.0,3,HBACK,1.463,44,0,0.6763036025805818,0.3236963974194182
383,37149905,F,4.0,6/4/1960,768.0,A,66.4,3,STNWG,2.299,58,0,0.7935502927470806,0.2064497072529194
384,84795418,M,5.0,11/11/1950,699.0,C,129.0,1,SEDAN,1.716,68,0,0.6501976790909347,0.3498023209090652
385,29806914,M,5.0,6/14/1952,835.0,A,43.5,4,STNWG,1.309,66,0,0.8869530900907151,0.11304690990928486
386,56277435,F,2.0,8/28/1987,644.0,A,90.5,2,SEDAN,2.673,31,0,0.5542861277973562,0.4457138722026438
387,33409758,M,5.0,12/16/1951,606.0,C,118.5,2,SEDAN,2.178,67,1,0.48243299026038977,0.5175670097396102
389,13274247,F,5.0,4/18/1956,785.0,C,126.0,1,SEDAN,2.684,62,0,0.7467142208854813,0.2532857791145187
390,71116714,M,3.0,8/6/1977,633.0,B,102.9,4,SEDAN,0.418,41,0,0.5289438692538531,0.4710561307461469
391,52922447,F,6.0,2/15/1937,776.0,E,25.5,2,SEDAN,2.222,81,0,0.8837741758656872,0.11622582413431279
392,95321216,M,4.0,12/22/1963,593.0,D,113.5,2,UTE,3.663,55,1,0.41537218980405843,0.5846278101959416
393,86407633,F,4.0,11/20/1966,603.0,B,89.6,4,HBACK,0.902,52,0,0.5104270151118472,0.4895729848881528
394,68390251,M,3.0,7/17/1973,601.0,A,80.1,4,STNWG,1.276,45,0,0.5104285856730797,0.48957141432692025
395,16962903,F,2.0,6/16/1981,583.0,B,127.1,4,STNWG,1.001,37,1,0.36818808075054643,0.6318119192494536
396,83619269,M,3.0,11/22/1978,692.0,C,129.0,2,STNWG,3.894,40,0,0.5172966628208724,0.48270333717912756
397,59665064,F,4.0,3/29/1968,702.0,E,43.5,1,HBACK,1.7358,50,0,0.7980371891903812,0.20196281080961878
398,12951965,M,3.0,1/4/1979,679.0,B,102.7,4,HDTOP,1.573,39,0,0.5697033665134075,0.4302966334865926
399,18811285,F,4.0,10/11/1968,747.0,B,148.9,2,SEDAN,1.452,50,0,0.6409571248711485,0.3590428751288515
400,28433685,F,5.0,2/8/1955,736.0,C,126.0,2,STNWG,2.794,63,0,0.6535754921117292,0.3464245078882708
401,58771656,F,4.0,7/7/1967,683.0,B,124.2,4,UTE,0.77,51,0,0.5629152045671393,0.43708479543286066
402,58393152,F,2.0,6/10/1981,430.0,D,110.7,4,SEDAN,0.605,37,1,0.2044926357398973,0.7955073642601027
403,26288441,F,5.0,2/5/1959,807.0,B,137.3,3,HBACK,1.342,59,0,0.7387199011757684,0.2612800988242317
404,88728930,M,3.0,6/20/1971,817.0,A,111.6,3,SEDAN,0.891,47,0,0.7937310812390876,0.2062689187609124
405,29980036,M,6.0,7/26/1942,807.0,A,112.3,4,SEDAN,0.594,76,0,0.7927301059952482,0.20726989400475185
406,55147870,M,5.0,3/15/1958,667.0,A,89.2,1,HBACK,2.046,60,0,0.6708603932864492,0.3291396067135508
407,99683260,F,3.0,1/18/1975,735.0,C,133.5,3,SEDAN,1.21,43,0,0.6296524379483717,0.3703475620516284
408,39686799,F,1.0,6/5/1999,503.0,F,122.0,2,SEDAN,2.706,19,1,0.25118893071014836,0.7488110692898516
409,68434583,F,2.0,5/13/1980,651.0,A,53.3,4,STNWG,1.232,38,0,0.646865855765595,0.35313414423440503
410,15537606,M,4.0,5/26/1965,788.0,A,82.7,2,HBACK,1.771,53,0,0.8131360811575309,0.18686391884246914
411,17590295,M,3.0,12/27/1976,713.0,A,103.0,4,STNWG,0.66,42,0,0.6517099769888067,0.3482900230111933
412,86844624,F,5.0,2/22/1950,564.0,E,52.5,4,HBACK,0.484,68,0,0.5664196250092739,0.4335803749907261
413,16255659,F,3.0,12/31/1975,774.0,C,126.0,3,HBACK,1.584,43,0,0.6942898585190888,0.30571014148091125
414,26800252,M,2.0,4/8/1980,609.0,D,132.9,4,HDTOP,1.716,38,1,0.3773789705350238,0.6226210294649762
415,37772954,M,6.0,4/15/1937,494.0,E,72.0,1,SEDAN,1.936,81,1,0.4596548382830614,0.5403451617169386
416,65292697,F,2.0,10/16/1986,473.0,A,103.4,2,SEDAN,1.925,32,1,0.2773447645896526,0.7226552354103474
417,75901807,F,5.0,5/27/1954,846.0,A,100.2,3,SEDAN,1.133,64,0,0.8465145432676191,0.15348545673238087
418,88940435,M,4.0,11/14/1961,733.0,C,79.5,3,HBACK,1.232,57,0,0.7513030981889827,0.24869690181101733
420,86358457,F,2.0,3/8/1984,386.0,D,77.9,4,STNWG,2.09,34,1,0.17884275741545885,0.8211572425845411
422,50550049,F,4.0,3/18/1964,626.0,D,59.8,3,HBACK,1.342,54,0,0.6347441065205163,0.36525589347948373
423,74621337,F,6.0,6/8/1935,384.0,B,138.4,2,STNWG,3.069,83,1,0.14533690917138475,0.8546630908286152
424,78480349,M,2.0,9/6/1989,613.0,A,109.2,4,PANVN,1.584,29,1,0.4318594866118787,0.5681405133881213
426,68316681,F,5.0,12/5/1955,711.0,C,105.0,4,COUPE,1.331,63,0,0.6501203315880523,0.34987966841194773
427,59892830,F,5.0,6/12/1960,648.0,B,125.3,3,HBACK,1.485,58,0,0.5175865202019284,0.4824134797980716
428,18003891,F,2.0,1/11/1987,561.0,D,122.1,2,STNWG,4.378,31,1,0.30127965971204396,0.698720340287956
429,67143666,M,2.0,2/9/1985,786.0,B,88.4,2,STNWG,4.015,33,0,0.7390395189913977,0.26096048100860225
430,14876619,F,4.0,2/24/1969,476.0,C,141.0,3,HBACK,1.012,49,1,0.2278168998174891,0.7721831001825109
431,53591797,F,1.0,4/2/1994,339.0,A,96.3,4,HBACK,0.55,24,1,0.1317164167347351,0.8682835832652649
432,70060381,F,2.0,4/4/1980,323.0,A,78.9,3,STNWG,1.98,38,1,0.14044232964664227,0.8595576703533577
433,86830048,F,2.0,10/29/1981,361.0,C,150.0,1,SEDAN,1.815,37,1,0.11835601973202836,0.8816439802679716
434,35512248,F,3.0,7/18/1977,606.0,D,178.2,4,UTE,1.683,41,1,0.28101107955086213,0.7189889204491379
435,65721909,F,5.0,8/9/1953,782.0,B,103.7,2,SEDAN,1.716,65,0,0.7847383096228229,0.21526169037717718
436,38905766,F,6.0,12/7/1946,660.0,A,82.5,4,PANVN,1.364,72,0,0.6310093254140763,0.3689906745859237
437,92538354,M,2.0,3/1/1983,762.0,C,133.5,2,SEDAN,2.75,35,0,0.6462597321807373,0.3537402678192627
438,33306943,F,6.0,9/13/1944,398.0,C,111.0,3,SEDAN,1.001,74,1,0.20958850315946465,0.7904114968405354
439,42048365,F,6.0,4/2/1945,810.0,D,77.4,4,SEDAN,0.429,73,0,0.8459159994781217,0.1540840005218783
440,76146130,M,4.0,9/12/1966,730.0,C,105.0,4,STNWG,2.035,52,0,0.6479199014238163,0.3520800985761837
442,77482605,F,5.0,10/25/1956,728.0,B,111.4,4,SEDAN,1.331,62,0,0.6607161388705777,0.3392838611294223
443,70354333,F,2.0,8/26/1985,438.0,C,103.5,2,SEDAN,1.177,33,1,0.24967081308496963,0.7503291869150304
444,74029045,F,2.0,10/20/1983,716.0,C,103.5,2,HBACK,1.463,35,0,0.6759061874242996,0.32409381257570036
446,54771276,M,5.0,4/30/1959,796.0,B,118.4,2,HBACK,1.76,59,0,0.7703519412627747,0.22964805873722524
447,16160434,M,1.0,12/5/1991,646.0,E,27.0,3,UTE,2.387,27,0,0.6785858419954727,0.32141415800452733
448,46419943,M,4.0,6/10/1964,667.0,A,50.7,2,SEDAN,2.046,54,0,0.7197607290952863,0.2802392709047136
449,41449970,M,4.0,3/13/1960,840.0,E,67.5,1,UTE,3.8819,58,0,0.8646090515810885,0.13539094841891156
450,66923219,F,5.0,7/17/1952,773.0,B,135.6,4,SEDAN,1.045,66,0,0.6871699609419133,0.3128300390580867
451,58694374,M,6.0,1/4/1941,724.0,F,128.0,3,UTE,2.299,77,0,0.6344994032557343,0.3655005967442657
452,68311649,F,5.0,3/23/1956,549.0,A,78.2,4,HBACK,1.166,62,1,0.4525019452713497,0.5474980547286503
453,66876083,F,4.0,5/3/1969,835.0,C,148.5,4,HBACK,0.583,49,0,0.7401312918154366,0.2598687081845634
454,11661958,F,3.0,11/22/1970,582.0,B,97.7,2,HBACK,1.65,48,1,0.48440307392948134,0.5155969260705187
455,25225722,M,6.0,2/5/1944,832.0,B,132.0,4,HBACK,0.484,74,0,0.7894041319125122,0.2105958680874877
456,69566401,F,5.0,12/27/1959,783.0,A,91.2,4,SEDAN,0.506,59,0,0.7876430602674876,0.21235693973251235
457,91169350,F,6.0,2/1/1940,825.0,C,108.0,4,STNWG,0.781,78,0,0.8162903880714804,0.18370961192851964
458,84648038,F,5.0,3/17/1951,590.0,C,147.0,3,STNWG,2.299,67,1,0.35952022040808695,0.640479779591913
460,15872517,F,6.0,6/10/1931,735.0,A,44.5,3,HBACK,1.342,87,0,0.830995380646628,0.16900461935337194
461,45305293,F,2.0,6/11/1983,626.0,B,135.4,3,STNWG,2.068,35,1,0.4118589415376446,0.5881410584623554
462,24248400,F,1.0,5/19/1998,659.0,C,127.5,3,SEDAN,1.507,20,1,0.48296847911535323,0.5170315208846468
463,54540745,M,5.0,8/9/1957,770.0,A,96.8,3,HBACK,1.111,61,0,0.7720416513403864,0.22795834865961365
464,10540848,M,3.0,12/3/1975,626.0,B,80.0,4,HBACK,0.341,43,0,0.5766712568269688,0.42332874317303115
465,19107718,M,2.0,1/22/1982,503.0,A,102.6,1,SEDAN,2.673,36,1,0.3304748803537888,0.6695251196462112
466,68027473,F,5.0,11/26/1950,597.0,A,63.3,2,STNWG,1.98,68,0,0.6060203807659232,0.3939796192340767
467,88207830,F,6.0,5/12/1936,638.0,D,115.4,1,STNWG,5.181,82,0,0.5020245106125498,0.49797548938745023
469,30439180,F,2.0,6/26/1981,497.0,C,114.0,4,SEDAN,1.045,37,1,0.2701839347926187,0.7298160652073813
